submission_id,question,startDate,mentioned_file,DP,question_file,unmentioned_element,experiment_id,picture2,det_competitor,competitor,target_position,time_spent,option4,det_target,option2,option3,option1,condition,item_id,endTime,item_type,complete_answer,target,age,response,comments,picture1,education,QUD,answer_file,expected_response,languages,prolific_id,item_name,unmentioned_file,gender,picture3,trial_number,startTime,chunked_answer,picture4,timeSpent,mentioned_element,reaction_times,pictureChoices,trial_name,incomplete_answer,list
396,Ist das ein Bild von einem Handmixer?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),handmixer01d.jpg,indeed,q_u_handmixer.wav,iron,9,images/mushroom01.jpg,das,Bügeleisen,1,14685,Bügeleisen,der,mushroom01,Handmixer,balloon01b,unreliable,197,1573753966295,critical,Das ist tatsächlich ein Bild von einem Bügeleisen.,Handmixer,21,Bügeleisen,war eine schöne Studie!,images/balloon01b.jpg,Hochschulabschluss,,u_t_buegeleisen.wav,Bügeleisen,Deutsch,5daf91f26c98f70015c6b76d,handmixer-iron,iron01b.jpg,weiblich,images/handmixer01d.jpg,20,1573753455916,Das ist | tatsächlich ein Bild von | einem Bügeleisen.,images/iron01b.jpg,8.506316666666667,handmixer,4938|3947,Handmixer|Handmixer|Bügeleisen,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,10
396,Magst du auch das weiße Tier?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_suesserwal.wav,NA,9,images/tarantula.jpg,NA,NA,NA,11628,belugawhale,NA,tarantula,siamesecat,barnowl,filler,213,1573753966295,filler,"Ja, das ist ein süßer Waal.",NA,21,belugawhale,war eine schöne Studie!,images/barnowl.jpg,Hochschulabschluss,,f_süßerwal.wav,belugawhale,Deutsch,5daf91f26c98f70015c6b76d,beluga-whale,NA,weiblich,images/siamesecat.jpg,21,1573753455916,"Ja, | das ist | ein süßer Waal.",images/belugawhale.jpg,8.506316666666667,NA,3947|2166,belugawhale|belugawhale|belugawhale,poor_folks_visual_world,"Ja, das ist ein süßer ...",3
396,Magst du auch das bunte Ding?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_geschenk.wav,NA,9,images/chest01.jpg,NA,NA,NA,11412,gift01,NA,chest01,patiochair,ironingboard01,filler,258,1573753966295,filler,"Ja, das ist ein schönes Geschenk.",NA,21,gift01,war eine schöne Studie!,images/ironingboard01.jpg,Hochschulabschluss,,f_geschenk.wav,gift01,Deutsch,5daf91f26c98f70015c6b76d,gift,NA,weiblich,images/patiochair.jpg,22,1573753455916,"Ja, | das ist | ein schönes Geschenk.",images/gift01.jpg,8.506316666666667,NA,3874|3570,gift01|gift01|gift01,poor_folks_visual_world,"Ja, das ist ein schönes ...",10
396,Ist das ein Bild von einer Knoblauchpresse?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),garlicpress02a.jpg,indeed,q_u_knoblauchpresse.wav,grater,9,images/grater01a.jpg,die,Reibe,1,13494,battery02b,die,Reibe,mascarabrush,Knoblauchpresse,unreliable,169,1573753966295,critical,Das ist tatsächlich ein Bild von einer Reibe.,Knoblauchpresse,21,Reibe,war eine schöne Studie!,images/garlicpress02a.jpg,Hochschulabschluss,,u_t_reibe.wav,Reibe,Deutsch,5daf91f26c98f70015c6b76d,garlic-press-grater,grater01a.jpg,weiblich,images/mascarabrush.jpg,23,1573753455916,Das ist | tatsächlich ein Bild von | einer Reibe.,images/battery02b.jpg,8.506316666666667,garlic-press,4152|4055,Reibe|Reibe|Reibe,poor_folks_visual_world,Das ist tatsächlich ein Bild von einer ...,7
396,"Wie heißt das gelbe Ding, was man werfen kann?",Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_frisbee.wav,NA,9,images/trailer.jpg,NA,NA,NA,7760,shipinabottle,NA,trailer,frisbee,ferry,filler,219,1573753966295,filler,Das ist eine Frisbee. ,NA,21,frisbee,war eine schöne Studie!,images/ferry.jpg,Hochschulabschluss,,f_frisbee.wav,frisbee,Deutsch,5daf91f26c98f70015c6b76d,frisbee,NA,weiblich,images/frisbee.jpg,24,1573753455916,Das ist | eine Frisbee. ,images/shipinabottle.jpg,8.506316666666667,NA,3488,frisbee|frisbee,poor_folks_visual_world,Das ist eine ...,4
396,Ist das eine Gitarre?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_gitarre.wav,NA,9,images/smartboard.jpg,NA,NA,NA,11324,alarmsystem,NA,smartboard,toyanimal05,electricguitar01,filler,247,1573753966295,filler,"Ja, das ist eine Gitarre.",NA,21,electricguitar01,war eine schöne Studie!,images/electricguitar01.jpg,Hochschulabschluss,,f_gitarre.wav,electricguitar01,Deutsch,5daf91f26c98f70015c6b76d,guitar,NA,weiblich,images/toyanimal05.jpg,25,1573753455916,"Ja, | das ist | eine Gitarre.",images/alarmsystem.jpg,8.506316666666667,NA,3738|3400,electricguitar01|electricguitar01|electricguitar01,poor_folks_visual_world,"Ja, das ist eine ...",8
396,Magst du auch das rote Tier?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_fisch.wav,NA,9,images/badger.jpg,NA,NA,NA,12600,redlionfish,NA,badger,kangaroo,owl,filler,201,1573753966295,filler,"Ja, das ist ein sehr schöner Fisch.",NA,21,redlionfish,war eine schöne Studie!,images/owl.jpg,Hochschulabschluss,,f_fisch.wav,redlionfish,Deutsch,5daf91f26c98f70015c6b76d,redlion-fish,NA,weiblich,images/kangaroo.jpg,26,1573753455916,"Ja, | das ist | ein sehr schöner Fisch.",images/redlionfish.jpg,8.506316666666667,NA,3629|3427,redlionfish|redlionfish|redlionfish,poor_folks_visual_world,"Ja, das ist ein sehr schöner ...",1
396,Ist das ein Bild von einer Garderobe?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),coatrack.jpg,indeed,q_r_gadrobe.wav,lamp,9,images/floorlamp.jpg,die,Lampe,3,12924,microwave,die,Lampe,espressomachine,Gardarobe,reliable,55,1573753966295,critical,Das ist tatsächlich ein Bild von einer Gardarobe.,Gardarobe,21,Gardarobe,war eine schöne Studie!,images/coatrack.jpg,Hochschulabschluss,,r_t_garderobe.wav,Gardarobe,Deutsch,5daf91f26c98f70015c6b76d,coat-rack-lamp,floorlamp.jpg,weiblich,images/espressomachine.jpg,27,1573753455916,Das ist | tatsächlich ein Bild von | einer Gardarobe.,images/microwave.jpg,8.506316666666667,coat-rack,3765|4090,Gardarobe|Gardarobe|Gardarobe,poor_folks_visual_world,Das ist tatsächlich ein Bild von einer ...,6
396,Ist das ein Lieferwagen?,Thu Nov 14 2019 18:44:15 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_lieferwagen.wav,NA,9,images/microphone01.jpg,NA,NA,NA,13381,pitchfork,NA,microphone01,mailtruck,projectorscreen,filler,244,1573753966295,filler,"Ja, das ist ein Lieferwagen.",NA,21,mailtruck,war eine schöne Studie!,images/projectorscreen.jpg,Hochschulabschluss,,f_lieferwagen.wav,mailtruck,Deutsch,5daf91f26c98f70015c6b76d,delivery-truck,NA,weiblich,images/mailtruck.jpg,28,1573753455916,"Ja, | das ist | ein Lieferwagen.",images/pitchfork.jpg,8.506316666666667,NA,4295|3655,mailtruck|mailtruck|mailtruck,poor_folks_visual_world,"Ja, das ist ein ...",8
395,Magst du auch das weiße Tier?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_suesserwal.wav,NA,9,images/tarantula.jpg,NA,NA,NA,18791,belugawhale,NA,tarantula,siamesecat,barnowl,filler,213,1573753869232,filler,"Ja, das ist ein süßer Waal.",NA,44,belugawhale,,images/barnowl.jpg,Universitärer Abschluss,,f_süßerwal.wav,belugawhale,deutsch,5be95af71ca46b0001862746,beluga-whale,NA,männlich,images/siamesecat.jpg,1,1573753403070,"Ja, | das ist | ein süßer Waal.",images/belugawhale.jpg,7.7693666666666665,NA,6996|2525,belugawhale|belugawhale|belugawhale,poor_folks_visual_world_training,"Ja, das ist ein süßer ...",3
395,Magst du auch das Tier mit den schwarzen Punkten?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_marienkaefer.wav,NA,9,images/ostrich.jpg,NA,NA,NA,8793,sturgeon,NA,ostrich,ladybug03,zebra,filler,204,1573753869232,filler,"Ja, das ist ein sehr schöner Marienkäfer. ",NA,44,ladybug03,,images/zebra.jpg,Universitärer Abschluss,,f_marienkaefer.wav,ladybug03,deutsch,5be95af71ca46b0001862746,ladybug,NA,männlich,images/ladybug03.jpg,2,1573753403070,"Ja, | das ist | ein sehr schöner Marienkäfer. ",images/sturgeon.jpg,7.7693666666666665,NA,2255|2363,ladybug03|ladybug03|ladybug03,poor_folks_visual_world_training,"Ja, das ist ein sehr schöner ...",1
395,Ist das etwas was man zum Kämpfen benutzt?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_boxhandschuh.wav,NA,9,images/stovetop.jpg,NA,NA,NA,8331,boxingglove01,NA,stovetop,hedgeshears,pedestriancrossingsign,filler,225,1573753869232,filler,"Ja, das ist ein Boxhandschuh.",NA,44,boxingglove01,,images/pedestriancrossingsign.jpg,Universitärer Abschluss,,f_boxhandschuh.wav,boxingglove01,deutsch,5be95af71ca46b0001862746,boxing-glove,NA,männlich,images/hedgeshears.jpg,1,1573753403070,"Ja, | das ist | ein Boxhandschuh.",images/boxingglove01.jpg,7.7693666666666665,NA,1638|1490,boxingglove01|boxingglove01|boxingglove01,poor_folks_visual_world,"Ja, das ist ein ?",5
395,Ist das ein Bild von einer Pinzette?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),tweezers02a.jpg,actually,q_u_pinsette.wav,tongs,9,images/tongs01b.jpg,die,Grillzange,2,12293,candle08b,die,Grillzange,Pinzette,cd,unreliable,66,1573753869232,critical,Das ist eigentlich ein Bild von einer Pinzette.,Pinzette,44,Pinzette,,images/cd.jpg,Universitärer Abschluss,,u_e_pinzette.wav,Pinzette,deutsch,5be95af71ca46b0001862746,tweezers-tongs,tongs01b.jpg,männlich,images/tweezers02a.jpg,2,1573753403070,Das ist | eigentlich ein Bild von | einer Pinzette.,images/candle08b.jpg,7.7693666666666665,tweezers,2865|4208,Pinzette|Grillzange|Pinzette,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,7
395,Magst du auch das blau und gelb gefärbte Ding?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_murmel.wav,NA,9,images/marble.jpg,NA,NA,NA,8544,powerchair,NA,marble,lintroller,waterwalve,filler,235,1573753869232,filler,"Ja, das ist eine schöne Murmel.",NA,44,marble,,images/watervalve.jpg,Universitärer Abschluss,,f_murmel.wav,marble,deutsch,5be95af71ca46b0001862746,marble,NA,männlich,images/lintroller.jpg,3,1573753403070,"Ja, | das ist | eine schöne Murmel.",images/powerchair.jpg,7.7693666666666665,NA,1689|1645,marble|marble|marble,poor_folks_visual_world,"Ja, das ist eine schöne ...",6
395,"Ist das das große Ding, was wir am Strand gesehen haben?",Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_leuchtturm.wav,NA,9,images/barbecuelighter.jpg,NA,NA,NA,7525,bowtie,NA,barbecuelighter,lunchbag,lighthouse,filler,229,1573753869232,filler,"Ja, das ist ein Leuchtturm.",NA,44,lighthouse,,images/lighthouse.jpg,Universitärer Abschluss,,f_leuchtturm.wav,lighthouse,deutsch,5be95af71ca46b0001862746,lighthouse,NA,männlich,images/lunchbag.jpg,4,1573753403070,"Ja, | das ist | ein Leuchtturm.",images/bowtie.jpg,7.7693666666666665,NA,1220|1595,lighthouse|lighthouse|lighthouse,poor_folks_visual_world,"Ja, das ist ein ...",5
395,Ist das ein Bild von einem Seil?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),rope03.jpg,actually,q_u_seil.wav,yarn,9,images/yarn.jpg,das,Wollknäuel,1,9953,crayon,das,Wollknäuel,ring01,Seil,unreliable,77,1573753869232,critical,Das ist eigentlich ein Bild von einem Seil.,Seil,44,Seil,,images/rope03.jpg,Universitärer Abschluss,,u_e_seil.wav,Seil,deutsch,5be95af71ca46b0001862746,rope-yarn,yarn.jpg,männlich,images/ring01.jpg,5,1573753403070,Das ist | eigentlich ein Bild von | einem Seil.,images/crayon.jpg,7.7693666666666665,rope,3367|1589,Seil|Seil|Seil,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,8
395,Ist das ein Pinguin?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_pinguin.wav,NA,9,images/whitetiger.jpg,NA,NA,NA,5921,penguin,NA,whitetiger,cow,grasshopper,filler,207,1573753869232,filler,"Ja, das ist ein Pinguin.",NA,44,penguin,,images/grasshopper.jpg,Universitärer Abschluss,,f_pinguin.wav,penguin,deutsch,5be95af71ca46b0001862746,penguin,NA,männlich,images/cow.jpg,6,1573753403070,"Ja, | das ist | ein Pinguin.",images/penguin.jpg,7.7693666666666665,NA,1312|1319,penguin|penguin|penguin,poor_folks_visual_world,"Ja, das ist ein ...",2
395,Ist das ein Bild von einem Sieb?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),strainer02.jpg,actually,q_u_sieb.wav,plastic-basket,9,images/plasticbasket01a.jpg,der,Korb,1,6670,apple07,das,Korb,alarmclock01,Sieb,unreliable,61,1573753869232,critical,Das ist eigentlich ein Bild von einem Sieb.,Sieb,44,Sieb,,images/strainer02.jpg,Universitärer Abschluss,,u_e_sieb.wav,Sieb,deutsch,5be95af71ca46b0001862746,strainer-plastic-basket,Gummi,männlich,images/alarmclock01.jpg,7,1573753403070,Das ist | eigentlich ein Bild von | einem Sieb.,images/apple07.jpg,7.7693666666666665,strainer,1817|1659,Sieb|Sieb|Sieb,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,7
395,"Findest du auch, dass das Schwarze gemütlich aussieht?",Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_stuhl.wav,NA,9,images/gravyboat.jpg,NA,NA,NA,9943,officechair03,NA,gravyboat,crosscountryski,diploma02,filler,226,1573753869232,filler,"Ja, der Stuhl sieht sehr gemütlich aus.",NA,44,officechair03,,images/diploma02.jpg,Universitärer Abschluss,,f_stuhl.wav,officechair03,deutsch,5be95af71ca46b0001862746,office-chair,NA,männlich,images/crosscountryski.jpg,8,1573753403070,"Ja, | der Stuhl sieht | sehr gemütlich aus.",images/officechair03.jpg,7.7693666666666665,NA,1497|1537,officechair03|officechair03|officechair03,poor_folks_visual_world,"Ja, der ... sieht sehr gemütlich aus.",5
395,Wie heißt das große gelbe Ding?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_bulldozer.wav,NA,9,images/bust.jpg,NA,NA,NA,4297,bulldozer,NA,bust,handbrush02,fireplace,filler,256,1573753869232,filler,Das ist ein Bulldozer.,NA,44,bulldozer,,images/fireplace.jpg,Universitärer Abschluss,,f_bulldozer.wav,bulldozer,deutsch,5be95af71ca46b0001862746,bulldozer,NA,männlich,images/handbrush02.jpg,9,1573753403070,Das ist | ein Bulldozer.,images/bulldozer.jpg,7.7693666666666665,NA,1403,bulldozer|bulldozer,poor_folks_visual_world,Das ist ein ...,10
395,Ist das ein Bild von einem Messbecher?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),measuringcup01.jpg,indeed,q_u_messbecher.wav,beer-mug,9,images/globe.jpg,der,Bierkrug,3,7109,Messbecher,der,globe,Bierkrug,tray,unreliable,167,1573753869232,critical,Das ist tatsächlich ein Bild von einem Bierkrug.,Messbecher,44,Bierkrug,,images/tray.jpg,Universitärer Abschluss,,u_t_bierkrug.wav,Bierkrug,deutsch,5be95af71ca46b0001862746,measuring-cup-beer-mug,beermug01a.jpg,männlich,images/beermug01a.jpg,10,1573753403070,Das ist | tatsächlich ein Bild von | einem Bierkrug.,images/measuringcup01.jpg,7.7693666666666665,measuring-cup,2007|2308,Messbecher|Messbecher|Bierkrug,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,7
395,Ist das ein Bild von einem Reifen?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),tire.jpg,indeed,q_r_reifen.wav,life-preserver,9,images/mortarandpestle.jpg,der,Rettungsring,2,10321,Rettungsring,der,mortarandpestle,shelf,Reifen,reliable,50,1573753869232,critical,Das ist tatsächlich ein Bild von einem Reifen.,Reifen,44,Reifen,,images/tire.jpg,Universitärer Abschluss,,r_t_reifen.wav,Reifen,deutsch,5be95af71ca46b0001862746,tire-life-preserver,lifesaver.jpg,männlich,images/shelf.jpg,11,1573753403070,Das ist | tatsächlich ein Bild von | einem Reifen.,images/lifesaver.jpg,7.7693666666666665,tire,4099|1791,Reifen|Rettungsring|Reifen,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,5
395,"Ist das gelbe Ding, das, wovon wir Honig bekommen?",Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_bienenwabe.wav,NA,9,images/wallclock.jpg,NA,NA,NA,6008,honeycomb,NA,wallclock,machete,windshieldwiper,filler,230,1573753869232,filler,"Ja, das ist eine Bienenwabe.",NA,44,honeycomb,,images/windshieldwiper02.jpg,Universitärer Abschluss,,f_bienenwabe.wav,honeycomb,deutsch,5be95af71ca46b0001862746,honeycomb,NA,männlich,images/machete.jpg,12,1573753403070,"Ja, | das ist | eine Bienenwabe.",images/honeycomb.jpg,7.7693666666666665,NA,1381|1214,honeycomb|honeycomb|honeycomb,poor_folks_visual_world,"Ja, das ist eine ...",5
395,Benutzt man das hier um Waffeln zu machen?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_waffeleisen.wav,NA,9,images/wafflemaker.jpg,NA,NA,NA,6196,chandelier,NA,wafflemaker,scooter,flower01,filler,248,1573753869232,filler,"Ja, das ist ein Waffeleisen.",NA,44,wafflemaker,,images/flower01.jpg,Universitärer Abschluss,,f_waffeleisen.wav,wafflemaker,deutsch,5be95af71ca46b0001862746,waffle-maker,NA,männlich,images/scooter.jpg,13,1573753403070,"Ja, | das ist | ein Waffeleisen.",images/chandelier.jpg,7.7693666666666665,NA,1643|1289,wafflemaker|wafflemaker|wafflemaker,poor_folks_visual_world,"Ja, das ist ein ...",8
395,Ist das ein Bild von einem Bus?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),bus.jpg,actually,q_r_bus.wav,truck,9,images/poolnet.jpg,der,Lastwagen,1,5835,Bus,der,poolnet,Lastwagen,birdnest,reliable,125,1573753869232,critical,Das ist eigentlich ein Bild von einem Lastwagen.,Bus,44,Lastwagen,,images/birdnest.jpg,Universitärer Abschluss,,r_e_lastwagen.wav,Lastwagen,deutsch,5be95af71ca46b0001862746,bus-truck,boxtruck.jpg,männlich,images/boxtruck.jpg,14,1573753403070,Das ist | eigentlich ein Bild von | einem Lastwagen.,images/bus.jpg,7.7693666666666665,bus,1598|1799,Bus|Bus|Lastwagen,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,3
395,Benutzt man das hier zum Gras schneiden?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_rasenmaeher.wav,NA,9,images/lawnmower.jpg,NA,NA,NA,7023,watercooler,NA,lawnmower,washingmachine,firtree,filler,222,1573753869232,filler,"Ja, das nennt sich Rasenmäher.",NA,44,lawnmower,,images/firtree.jpg,Universitärer Abschluss,,f_rasenmäher.wav,lawnmower,deutsch,5be95af71ca46b0001862746,lawn-mower,NA,männlich,images/washingmachine.jpg,15,1573753403070,"Ja, | das nennt sich | Rasenmäher.",images/watercooler.jpg,7.7693666666666665,NA,2022|1405,lawnmower|lawnmower|lawnmower,poor_folks_visual_world,"Ja, das nennt sich ...",4
395,"Findest du nicht, dass dieses hier stachelig ist?",Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_kakteen.wav,NA,9,images/locker.jpg,NA,NA,NA,7085,soccercleat01,NA,locker,cactus,safetyglasses,filler,220,1573753869232,filler,"Ja, Kakteen sind meistens sehr stachelig.",NA,44,cactus,,images/safetyglasses.jpg,Universitärer Abschluss,,f_kakteen.wav,cactus,deutsch,5be95af71ca46b0001862746,cactus,NA,männlich,images/cactus.jpg,16,1573753403070,"Ja, | Kakteen sind meistens | sehr stachelig.",images/soccercleat01.jpg,7.7693666666666665,NA,1629|1334,cactus|cactus|cactus,poor_folks_visual_world,"Ja, ... sind meistens sehr stachelig.",4
395,Ist das ein Fisch?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_wal.wav,NA,9,images/caribou02.jpg,NA,NA,NA,6445,scorpion,NA,caribou,asianelephant,whaleshark,filler,209,1573753869232,filler,"Nein, das ist ein Waal.",NA,44,whaleshark,,images/whaleshark.jpg,Universitärer Abschluss,,f_wal.wav,whaleshark,deutsch,5be95af71ca46b0001862746,whale,NA,männlich,images/asianelephant.jpg,17,1573753403070,"Nein, | das ist | ein Waal.",images/scorpion.jpg,7.7693666666666665,NA,1752|1457,whaleshark|whaleshark|whaleshark,poor_folks_visual_world,"Nein, das ist ein ...",2
395,Ist das ein Bild von einem Seil?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),rope03.jpg,indeed,q_u_seil.wav,yarn,9,images/yarn.jpg,das,Wollknäuel,1,6236,crayon,das,Wollknäuel,ring01,Seil,unreliable,177,1573753869232,critical,Das ist tatsächlich ein Bild von einem Wollknäuel.,Seil,44,Wollknäuel,,images/rope03.jpg,Universitärer Abschluss,,u_t_wollknaeul.wav,Wollknäuel,deutsch,5be95af71ca46b0001862746,rope-yarn,yarn.jpg,männlich,images/ring01.jpg,18,1573753403070,Das ist | tatsächlich ein Bild von | einem Wollknäuel.,images/crayon.jpg,7.7693666666666665,rope,1768|1760,Seil|Seil|Wollknäuel,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,8
395,Benutzt man das hier am Strand?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_sonnenschirm.wav,NA,9,images/beachumbrella01.jpg,NA,NA,NA,7225,whiteout,NA,beachumbrella01,boxtrailer,muffintray01,filler,250,1573753869232,filler,"Ja, das ist ein Sonnenschirm.",NA,44,beachumbrella01,,images/muffintray01.jpg,Universitärer Abschluss,,f_sonnenschirm.wav,beachumbrella01,deutsch,5be95af71ca46b0001862746,beach-umbrella,NA,männlich,images/boxtrailer.jpg,19,1573753403070,"Ja, | das ist | ein Sonnenschirm.",images/whiteout.jpg,7.7693666666666665,NA,1396|1605,beachumbrella01|beachumbrella01|beachumbrella01,poor_folks_visual_world,"Ja, das ist ein ...",9
395,Ist das ein Bild von einem Kugelschreiber?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),pen04b.jpg,indeed,q_u_kugelschreiber.wav,mechanical-pen,9,images/pen04b.jpg,der,Druckbleistift,3,8499,plate01b,der,Kugelschreiber,cardboardbox,Druckbleistift,unreliable,191,1573753869232,critical,Das ist tatsächlich ein Bild von einem Druckbleistift.,Kugelschreiber,44,Druckbleistift,,images/mechanicalpencil02.jpg,Universitärer Abschluss,,u_t_druckbleistift.wav,Druckbleistift,deutsch,5be95af71ca46b0001862746,pen-mechanical-pen,mechanicalpencil02.jpg,männlich,images/cardboardbox.jpg,20,1573753403070,Das ist | tatsächlich ein Bild von | einem Druckbleistift.,images/plate01b.jpg,7.7693666666666665,pen,1814|1814,Kugelschreiber|Druckbleistift|Druckbleistift,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,10
395,Ist das ein Messer?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_taschenmesser.wav,NA,9,images/swissarmyknife01a.jpg,NA,NA,NA,5653,wheat,NA,swissarmyknife01a,rockingchair,litterbox,filler,231,1573753869232,filler,"Ja, das ist ein schweizer Taschenmesser.",NA,44,swissarmyknife01a,,images/litterbox.jpg,Universitärer Abschluss,,f_schweizertaschenmesser.wav,swissarmyknife01a,deutsch,5be95af71ca46b0001862746,swiss-army-knife,NA,männlich,images/rockingchair.jpg,21,1573753403070,"Ja, | das ist | ein schweizer Taschenmesser.",images/wheat.jpg,7.7693666666666665,NA,1436|1359,swissarmyknife01a|swissarmyknife01a|swissarmyknife01a,poor_folks_visual_world,"Ja, das ist ein schweizer ...",6
395,Ist das etwas was man auf Hausdächern sieht?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_wetterfahne.wav,NA,9,images/tree.jpg,NA,NA,NA,6768,coathook,NA,tree,pipe,weathervane,filler,224,1573753869232,filler,"Ja, das nennt sich Wetterfahne. ",NA,44,weathervane,,images/weathervane.jpg,Universitärer Abschluss,,f_wetterfahne.wav,weathervane,deutsch,5be95af71ca46b0001862746,weather-vane,NA,männlich,images/pipe.jpg,22,1573753403070,"Ja, | das nennt sich | Wetterfahne. ",images/coathook.jpg,7.7693666666666665,NA,2091|1660,weathervane|weathervane|weathervane,poor_folks_visual_world,"Ja, das nennt sich ...",4
395,Ist das ein Bild von einem Ofen?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),oven.jpg,indeed,q_r_ofen.wav,fridge,9,images/oven.jpg,der,Kühlschrank,4,6281,grandpiano,der,Ofen,Kühlschrank,huntingknife,reliable,44,1573753869232,critical,Das ist tatsächlich ein Bild von einem Ofen.,Ofen,44,Ofen,,images/huntingknife.jpg,Universitärer Abschluss,,r_t_ofen.wav,Ofen,deutsch,5be95af71ca46b0001862746,oven-fridge,fridge.jpg,männlich,images/fridge.jpg,23,1573753403070,Das ist | tatsächlich ein Bild von | einem Ofen.,images/grandpiano.jpg,7.7693666666666665,oven,1534|2392,Ofen|Kühlschrank|Ofen,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,5
395,Magst du auch das bunte Ding?,Thu Nov 14 2019 18:43:23 GMT+0100 (Mitteleuropäische Normalzeit),NA,NA,q_f_geschenk.wav,NA,9,images/chest01.jpg,NA,NA,NA,7072,gift01,NA,chest01,patiochair,ironingboard01,filler,258,1573753869232,filler,"Ja, das ist ein schönes Geschenk.",NA,44,gift01,,images/ironingboard01.jpg,Universitärer Abschluss,,f_geschenk.wav,gift01,deutsch,5be95af71ca46b0001862746,gift,NA,männlich,images/patiochair.jpg,24,1573753403070,"Ja, | das ist | ein schönes Geschenk.",images/gift01.jpg,7.7693666666666665,NA,1577|1458,gift01|gift01|gift01,poor_folks_visual_world,"Ja, das ist ein schönes ...",10
